"spp","branch","age","temp","duration","treatment","EC.control","survival.control","EC.treatment","survival.treatment","survival_final","groupVar","season"
"PIPO",44,"o","60",5,"60_5_o",9.79143003085097,90.208569969149,11.146254991855,88.853745008145,95.6359349035626,"60_o","spring"
"PIPO",45,"o","60",5,"60_5_o",8.09092238048122,91.9090776195188,8.37113485135871,91.6288651486413,98.2520786591816,"60_o","spring"
"PIPO",46,"o","60",10,"60_10_o",7.58528023621368,92.4147197637863,8.07368491779572,91.9263150822043,97.7633556073176,"60_o","spring"
"PIPO",47,"o","60",155,"60_155_o",6.48317218726969,93.5168278127303,58.3129523757378,41.6870476242622,-22.2130225217009,"60_o","spring"
"PIPO",98,"o","60",155,"60_155_o",8.96924704167672,91.0307529583233,43.8708329351914,56.1291670648086,15.1222216295439,"60_o","spring"
"PIPO",99,"o","60",155,"60_155_o",8.46345587131971,91.5365441286803,44.399290090433,55.600709909567,13.115807999029,"60_o","spring"
"PIPO",100,"o","60",110,"60_110_o",7.74468214907999,92.25531785092,37.5762092863629,62.4237907136371,28.2457714504748,"60_o","spring"
"PIPO",101,"o","60",110,"60_110_o",6.24476099311906,93.7552390068809,58.5483439798963,41.4516560201037,-23.0095053536134,"60_o","spring"
"PIPO",102,"o","60",20,"60_20_o",9.11731474359554,90.8826852564045,8.87259174034531,91.1274082596547,99.5069389541523,"60_o","spring"
"PIPO",103,"o","60",20,"60_20_o",7.65015255342488,92.3498474465751,7.37649928211496,92.6235007178851,99.5660564990127,"60_o","spring"
"PIPO",104,"o","60",10,"60_10_o",8.04720371296955,91.9527962870305,8.09996329690262,91.9000367030974,98.7930175739463,"60_o","spring"
"PIPO",105,"o","60",10,"60_10_o",9.39177755602259,90.6082224439774,7.51575170455957,92.4842482954404,103.443626818736,"60_o","spring"
"PIPO",130,"o","60",110,"60_110_o",6.86949188953455,93.1305081104654,51.2511473451505,48.7488526548495,-5.23626609686138,"60_o","spring"
"PIPO",131,"o","60",65,"60_65_o",9.8100086956529,90.1899913043471,11.2894245147232,88.7105754852768,95.3333364796641,"60_o","spring"
"PIPO",132,"o","60",65,"60_65_o",6.67755623239061,93.3224437676094,11.5287033562009,88.4712966437991,87.5571820899619,"60_o","spring"
"PIPO",133,"o","60",65,"60_65_o",8.52154882662022,91.4784511733798,16.5497442302868,83.4502557697132,79.7376325523125,"60_o","spring"
"PIPO",1003,"o","60",0,"60_0_o",0,100,0,100,98.9184193559038,"60_o","spring"
"PIPO",25,"n","65",10,"65_10_n",14.6210097704459,85.3789902295541,59.513976533101,40.486023466899,8.56710194960977,"65_n","spring"
"PIPO",26,"n","65",30,"65_30_n",17.230372398024,82.769627601976,57.6633039859999,42.3366960140001,15.054686707652,"65_n","spring"
"PIPO",27,"n","65",50,"65_50_n",10.3346543372963,89.6653456627037,55.2256931347992,44.7743068652008,12.9416922747785,"65_n","spring"
"PIPO",49,"n","65",2,"65_2_n",16.4981675331292,83.5018324668708,28.0929946206432,71.9070053793568,75.8540963774532,"65_n","spring"
"PIPO",50,"n","65",5,"65_5_n",20.4435202474574,79.5564797525426,34.8127879148898,65.1872120851102,68.5924348419017,"65_n","spring"
"PIPO",51,"n","65",70,"65_70_n",19.8175802226973,80.1824197773027,55.6162346545964,44.3837653454036,22.3640740140454,"65_n","spring"
"PIPO",109,"n","65",70,"65_70_n",8.71016009242704,91.289839907573,60.6219719747621,39.3780280252379,1.11761461185653,"65_n","spring"
"PIPO",110,"n","65",70,"65_70_n",11.8411270854535,88.1588729145465,51.1115846412199,48.8884153587801,22.5404223064661,"65_n","spring"
"PIPO",111,"n","65",50,"65_50_n",11.2512339835438,88.7487660164562,59.8957939028788,40.1042060971212,4.68809537258545,"65_n","spring"
"PIPO",112,"n","65",50,"65_50_n",11.5118417576904,88.4881582423096,58.5470960642338,41.4529039357662,7.56987652656221,"65_n","spring"
"PIPO",113,"n","65",30,"65_30_n",13.7840788437664,86.2159211562336,60.4078387169585,39.5921612830415,5.96381248251397,"65_n","spring"
"PIPO",114,"n","65",30,"65_30_n",16.7694589158274,83.2305410841726,74.6935580388342,25.3064419611658,-21.018499190166,"65_n","spring"
"PIPO",115,"n","65",10,"65_10_n",15.11418922804,84.88581077196,44.9871098587852,55.0128901412148,38.8047410890713,"65_n","spring"
"PIPO",116,"n","65",10,"65_10_n",18.682839685666,81.317160314334,50.9951965323093,49.0048034676907,30.9026129109105,"65_n","spring"
"PIPO",117,"n","65",5,"65_5_n",16.5765782177575,83.4234217822425,22.8143003472186,77.1856996527814,86.9979085071052,"65_n","spring"
"PIPO",118,"n","65",5,"65_5_n",11.7683408607754,88.2316591392246,26.4938635461268,73.5061364538732,70.9783923922701,"65_n","spring"
"PIPO",119,"n","65",2,"65_2_n",12.7734517143541,87.2265482856459,20.07897732571,79.92102267429,85.4360904415423,"65_n","spring"
"PIPO",120,"n","65",2,"65_2_n",15.4245909924963,84.5754090075037,19.5138113143116,80.4861886856884,91.5924086178594,"65_n","spring"
"PIPO",1004,"n","65",0,"65_0_n",0,100,0,100,100,"65_n","spring"
"PIPO",25,"o","65",10,"65_10_o",9.50700160742694,90.4929983925731,14.4295650368525,85.5704349631475,86.4608600464719,"65_o","spring"
"PIPO",26,"o","65",30,"65_30_o",9.48343755577654,90.5165624442235,28.3895921237693,71.6104078762307,48.0135829163756,"65_o","spring"
"PIPO",27,"o","65",50,"65_50_o",8.66690476517535,91.3330952348247,42.1159918028623,57.8840081971377,8.84702916475527,"65_o","spring"
"PIPO",49,"o","65",2,"65_2_o",8.11541777751382,91.8845822224862,8.14137211746542,91.8586278825346,99.9296956692035,"65_o","spring"
"PIPO",50,"o","65",5,"65_5_o",8.68516951766634,91.3148304823337,17.433113340604,82.566886659396,76.1559840758823,"65_o","spring"
"PIPO",51,"o","65",70,"65_70_o",7.43713484378423,92.5628651562158,53.3378228419515,46.6621771580485,-23.423296282231,"65_o","spring"
"PIPO",109,"o","65",70,"65_70_o",9.18395158242896,90.816048417571,40.3126388188563,59.6873611811437,14.6874467232122,"65_o","spring"
"PIPO",111,"o","65",50,"65_50_o",10.8109162842393,89.1890837157607,39.7816369961944,60.2183630038056,19.1532935644944,"65_o","spring"
"PIPO",112,"o","65",50,"65_50_o",7.9554256780791,92.0445743219209,51.1050068857303,48.8949931142697,-16.6791149992989,"65_o","spring"
"PIPO",113,"o","65",30,"65_30_o",9.46593330840253,90.5340666915975,43.0874909616775,56.9125090383225,7.56838609115539,"65_o","spring"
"PIPO",114,"o","65",30,"65_30_o",10.0865149498211,89.9134850501789,46.144465030405,53.855534969595,0.186120253647917,"65_o","spring"
"PIPO",115,"o","65",10,"65_10_o",9.76831814117896,90.231681858821,13.3763740461446,86.6236259538554,90.0475743773025,"65_o","spring"
"PIPO",116,"o","65",10,"65_10_o",8.93096308206923,91.0690369179308,10.2710665878714,89.7289334121286,96.3374603540173,"65_o","spring"
"PIPO",117,"o","65",5,"65_5_o",9.24879633306437,90.7512036669356,9.94794924515691,90.0520507548431,98.0825038001514,"65_o","spring"
"PIPO",118,"o","65",5,"65_5_o",11.3603162844738,88.6396837155262,11.5036065650574,88.4963934349426,99.5976506812445,"65_o","spring"
"PIPO",119,"o","65",2,"65_2_o",7.4934878285594,92.5065121714406,9.38175046388524,90.6182495361148,94.9195190454643,"65_o","spring"
"PIPO",120,"o","65",2,"65_2_o",10.6426317136211,89.3573682863789,9.62722774977844,90.3727722502216,102.82828532262,"65_o","spring"
"PIPO",138,"o","65",70,"65_70_o",8.69508747507136,91.3049125249286,42.1746384896815,57.8253615103185,8.7358495590188,"65_o","spring"
"PIPO",1004,"o","65",0,"65_0_o",0,100,0,100,100,"65_o","spring"
