"jackVar","temperature","pT","pT.min","pT.max","cT","cT.min","cT.max","nrmse"
"PIPO_allothers_13",50,0.003211754,0.00114761905123193,0.00514335495291348,0.0006280291,0.000377241691085703,0.0016341021607751,0.3178663
"PIPO_allothers_13",55,0.007790747,0.0035934783834516,0.0122298382120393,0.002782559,0.00239038944552632,0.007912231487068,0.2914089
"PIPO_allothers_13",60,0.0243401,0.00854455110534017,0.0382946407180131,0.02595024,0.011574132322472,0.0501358017530241,0.3346323
"PIPO_allothers_13",65,0.03398734,0.0170889567111054,0.142561811027425,0.1668101,0.0473223517207625,0.376217374792346,0.330598
"PIPO_allothers_14",45,0.0006185552,0.000310735819859304,0.00253885561861386,0.0002056512,5.0272305067483e-05,0.000399669795551395,0.397164
"PIPO_allothers_14",50,0.003211754,0.00115609684131289,0.00510563814404028,0.0006280291,0.000377241691085703,0.0016341021607751,0.3226928
"PIPO_allothers_14",55,0.007790747,0.00362398715857851,0.0121863183449154,0.002782559,0.00239038944552632,0.007912231487068,0.2914089
"PIPO_allothers_14",60,0.0243401,0.00864986118216659,0.0382001400005301,0.02595024,0.011574132322472,0.0501358017530241,0.3338326
"PIPO_allothers_14",65,0.03440533,0.0173948691168326,0.142124140088901,0.1668101,0.0473223517207625,0.376217374792346,0.3344027
"PIPO_allothers_15",45,0.0006185552,0.000310735819859304,0.00253885561861386,0.0002056512,5.0272305067483e-05,0.000399669795551395,0.4014657
"PIPO_allothers_15",50,0.003211754,0.00115609684131289,0.00510563814404028,0.0006280291,0.000377241691085703,0.0016341021607751,0.3178663
"PIPO_allothers_15",55,0.007790747,0.00362398715857851,0.0121863183449154,0.002782559,0.00239038944552632,0.007912231487068,0.2939446
"PIPO_allothers_15",60,0.0243401,0.00864986118216659,0.0382001400005301,0.02595024,0.011574132322472,0.0501358017530241,0.3361731
"PIPO_allothers_15",65,0.03440533,0.0173948691168326,0.142124140088901,0.1668101,0.0473223517207625,0.376217374792346,0.3287524
"PIPO_allothers_16",45,0.0006185552,0.000308270910220266,0.00257169937235044,0.0002056512,5.0272305067483e-05,0.000399669795551395,0.397164
"PIPO_allothers_16",50,0.003211754,0.00114761905123193,0.00514335495291348,0.0006280291,0.000377241691085703,0.0016341021607751,0.3178663
"PIPO_allothers_16",55,0.007790747,0.0035934783834516,0.0122298382120393,0.002782559,0.00239038944552632,0.007912231487068,0.2914089
"PIPO_allothers_16",60,0.0243401,0.00854455110534017,0.0382946407180131,0.02595024,0.011574132322472,0.0501358017530241,0.3370086
"PIPO_allothers_16",65,0.03398734,0.0170889567111054,0.142561811027425,0.1668101,0.0473223517207625,0.376217374792346,0.3334007
"PIPO_allothers_17",45,0.0006185552,0.000308270910220266,0.00257169937235044,0.0002056512,5.0272305067483e-05,0.000399669795551395,0.397164
"PIPO_allothers_17",50,0.003211754,0.00114761905123193,0.00514335495291348,0.0006280291,0.000377241691085703,0.0016341021607751,0.3247294
"PIPO_allothers_17",55,0.007790747,0.0035934783834516,0.0122298382120393,0.002782559,0.00239038944552632,0.007912231487068,0.2914089
"PIPO_allothers_17",60,0.0243401,0.00854455110534017,0.0382946407180131,0.02595024,0.011574132322472,0.0501358017530241,0.3338326
"PIPO_allothers_17",65,0.03398734,0.0170889567111054,0.142561811027425,0.1668101,0.0473223517207625,0.376217374792346,0.3152227
"PIPO_allothers_18",45,0.0006185552,0.000310735819859304,0.00253885561861386,0.0002056512,5.0272305067483e-05,0.000399669795551395,0.3917048
"PIPO_allothers_18",50,0.003211754,0.00115609684131289,0.00510563814404028,0.0006280291,0.000377241691085703,0.0016341021607751,0.3178663
"PIPO_allothers_18",55,0.007790747,0.00362398715857851,0.0121863183449154,0.002782559,0.00239038944552632,0.007912231487068,0.2937629
"PIPO_allothers_18",60,0.0243401,0.00864986118216659,0.0382001400005301,0.02595024,0.011574132322472,0.0501358017530241,0.3353312
"PIPO_allothers_18",65,0.03440533,0.0173948691168326,0.142124140088901,0.1668101,0.0473223517207625,0.376217374792346,0.3287524
"PIPO_allothers_19",45,0.0006185552,0.000310735819859304,0.00253885561861386,0.0002056512,5.0272305067483e-05,0.000399669795551395,0.4018577
"PIPO_allothers_19",50,0.003211754,0.00115609684131289,0.00510563814404028,0.0006280291,0.000377241691085703,0.0016341021607751,0.3178663
"PIPO_allothers_19",55,0.007790747,0.00362398715857851,0.0121863183449154,0.002782559,0.00239038944552632,0.007912231487068,0.292902
"PIPO_allothers_19",60,0.0243401,0.00864986118216659,0.0382001400005301,0.02595024,0.011574132322472,0.0501358017530241,0.3342532
"PIPO_allothers_19",65,0.03440533,0.0173948691168326,0.142124140088901,0.1668101,0.0473223517207625,0.376217374792346,0.3287524
"PIPO_allothers_20",45,0.0006185552,0.000310735819859304,0.00253885561861386,0.0002056512,5.0272305067483e-05,0.000399669795551395,0.3902619
"PIPO_allothers_20",50,0.003211754,0.00115609684131289,0.00510563814404028,0.0006280291,0.000377241691085703,0.0016341021607751,0.3159868
"PIPO_allothers_20",55,0.007790747,0.00362398715857851,0.0121863183449154,0.002782559,0.00239038944552632,0.007912231487068,0.2914089
"PIPO_allothers_20",60,0.0243401,0.00864986118216659,0.0382001400005301,0.02595024,0.011574132322472,0.0501358017530241,0.3361007
"PIPO_allothers_20",65,0.03440533,0.0173948691168326,0.142124140088901,0.1668101,0.0473223517207625,0.376217374792346,0.3287524
"PIPO_allothers_21",45,0.0006185552,0.000310735819859304,0.00253885561861386,0.0002056512,5.0272305067483e-05,0.000399669795551395,0.397164
"PIPO_allothers_21",50,0.003211754,0.00115609684131289,0.00510563814404028,0.0006280291,0.000377241691085703,0.0016341021607751,0.3178663
"PIPO_allothers_21",55,0.007790747,0.00362398715857851,0.0121863183449154,0.002782559,0.00239038944552632,0.007912231487068,0.2904695
"PIPO_allothers_21",60,0.0243401,0.00864986118216659,0.0382001400005301,0.02595024,0.011574132322472,0.0501358017530241,0.3331435
"PIPO_allothers_21",65,0.03440533,0.0173948691168326,0.142124140088901,0.1668101,0.0473223517207625,0.376217374792346,0.3309211
